8.48 0 104 30 2.29745 8.9045 3.46984 2.39736 8.94335 3.53551 -0.0153703 -0.0658939 -0.0263224 15.131 -68.8051 -5.47408 1 0 0 0 31.8125 0.237283 9.49881 -1.688 0.218302 9.61953 -1.51952 -0.00499829 0.0105328 -0.00972645 0.216756 -50.1418 42.6747 1 0 0 0 30.3125 9.77736 -1.58207 0.0939061 9.63187 -1.52551 0.310386 0.0789 0.0022829 0.0203516 -61.5302 -38.724 -58.386 1 0 0 0
8.49 0 NaN 30 2.29531 8.79035 3.43171 2.42598 8.79209 3.50561 -0.013998 -0.0408748 -0.0296748 15.1348 -68.4804 -5.3549 1 0 0 0 31.8125 0.355556 9.68749 -1.57031 0.293497 9.58913 -1.48983 -0.0268919 -0.0183369 -0.0389307 -0.180154 -51.9253 43.6469 1 0 0 0 30.3125 9.69771 -1.65625 -0.0608086 9.61673 -1.52555 0.280196 0.0601758 0.0043882 0.00377953 -60.6221 -39.2053 -57.7797 1 0 0 0
8.5 0 NaN 30 2.44995 8.71431 3.54974 2.44016 8.70136 3.49069 -0.0280076 -0.0486606 -0.0301091 15.4776 -68.7238 -4.89853 1 0 0 0 31.8125 0.354014 9.53662 -1.60857 0.264056 9.61928 -1.41401 0.020264 0.0545802 -0.0325681 0.500715 -51.9493 43.7798 1 0 0 0 30.3125 9.62226 -1.76968 -0.0608784 9.63187 -1.54064 0.310435 0.0401132 -0.0356453 -0.00688931 -60.5181 -38.9803 -58.397 1 0 0 0
8.51 0 NaN 30 2.48078 8.86376 3.31878 2.45511 8.71633 3.46044 0.0410599 -0.0664342 -0.0214248 15.0175 -69.2337 -5.47741 1 0 0 0 31.8125 0.354413 9.68723 -1.60905 0.234436 9.64947 -1.3684 -0.0138768 -0.0163511 -0.052388 0.602398 -51.6175 43.7818 1 0 0 0 30.3125 9.73683 -1.5429 -0.0225213 9.67679 -1.60116 0.280121 0.0121161 -0.0068504 0.00748634 -60.7541 -38.1982 -58.5105 1 0 0 0
8.52 0 NaN 30 2.59174 8.90015 3.24334 2.48551 8.79158 3.41494 0.0709175 -0.0477612 -0.0304593 16.4541 -68.7624 -6.29888 1 0 0 0 31.8125 0.359187 9.76358 -1.45433 0.189413 9.67978 -1.38315 0.0277015 0.0204268 -0.0437956 0.742886 -52.2881 43.2927 1 0 0 0 30.3125 9.73734 -1.65712 0.0167824 9.67673 -1.60118 0.264986 0.042006 0.0221133 0.00468567 -60.9661 -38.8574 -58.1445 1 0 0 0
8.53 0 NaN 30 2.52044 8.93968 3.3576 2.53136 8.86676 3.41473 0.0346538 -0.0676665 -0.0315755 15.0108 -68.6834 -5.93431 1 0 0 0 31.8125 0.317541 9.72526 -1.57112 0.17448 9.72513 -1.41316 -0.0113218 0.0212036 -0.0454249 0.378403 -51.7228 43.9008 1 0 0 0 30.3125 9.66249 -1.65665 0.0160118 9.67685 -1.61627 0.295304 0.0160102 -0.0190713 0.0168348 -60.5186 -38.8716 -58.2721 1 0 0 0
8.54 0 NaN 30 2.52392 9.05417 3.43424 2.53098 8.88181 3.35429 0.0736048 -0.0329702 -0.0115635 14.6708 -68.3328 -6.27382 1 0 0 0 31.8125 0.316198 9.6497 -1.60962 0.220174 9.80048 -1.3981 0.0193936 0.00184005 -0.0905627 0.370278 -51.3817 43.2883 1 0 0 0 30.3125 9.73663 -1.58087 -0.0222877 9.69182 -1.57091 0.279943 0.012354 0.00046419 0.0083433 -61.409 -38.9587 -57.6468 1 0 0 0
8.55 0 NaN 30 2.44406 9.01581 3.31771 2.47082 8.86717 3.38459 0.0758924 -0.0195365 -0.0111 14.8973 -69.112 -5.93763 1 0 0 0 31.8125 0.272763 9.79914 -1.8045 0.204934 9.75521 -1.38303 -0.0109559 -0.00811978 -0.0535057 -0.19757 -51.48 43.8924 1 0 0 0 30.3125 9.77346 -1.69501 -0.0212016 9.63155 -1.55585 0.234809 0.0395772 0.00090798 -0.00969887 -60.6231 -39.2037 -57.9034 1 0 0 0
8.56 0 NaN 30 2.14121 8.7529 3.35255 2.39648 8.95835 3.41467 0.0363773 -0.0174136 -0.0299307 15.4592 -69.2563 -5.71416 1 0 0 0 31.8125 0.274652 9.64904 -1.72653 0.204658 9.74016 -1.4133 0.0639872 0.00813986 -0.0410638 0.133601 -51.1526 43.5301 1 0 0 0 30.3125 9.66299 -1.77088 0.0553154 9.58667 -1.58606 0.280551 0.00391491 -0.0511005 0.0204413 -59.8381 -39.6628 -58.6574 1 0 0 0
8.57 0 NaN 30 2.36714 9.01606 3.27807 2.4113 8.89786 3.44499 0.032675 0.0109087 -0.0315715 15.4647 -69.042 -5.48046 1 0 0 0 31.8125 0.238626 9.57437 -1.6495 0.189533 9.75533 -1.44339 0.0339449 0.00337114 -0.0500734 0.561897 -50.4998 43.9053 1 0 0 0 30.3125 9.69861 -1.69453 -0.0219722 9.60157 -1.57097 0.250153 -0.0024825 -0.0371737 0.0103145 -60.8494 -38.9767 -57.7754 1 0 0 0
8.58 0 NaN 30 2.48158 8.97758 3.31841 2.39661 8.98854 3.3995 0.0494165 0.0317889 -0.0131313 15.3622 -68.0598 -5.23724 1 0 0 0 31.8125 0.160309 9.6494 -1.72861 0.189245 9.71005 -1.44352 0.00747992 -0.00420446 -0.0441058 -0.405668 -52.0329 44.0111 1 0 0 0 30.3125 9.77346 -1.69501 -0.0212016 9.61673 -1.52555 0.280196 0.0132089 -0.0263304 0.0128207 -61.2995 -38.6348 -57.3967 1 0 0 0
8.59 0 104 30 2.40867 9.16819 3.35516 2.48704 9.03315 3.35401 0.0320149 0.0174556 -0.00630088 15.6885 -68.4006 -5.59184 1 0 0 0 31.8125 0.204242 9.68823 -1.53433 0.174474 9.71002 -1.39809 0.0201247 -0.00912644 -0.00825804 0.280342 -51.9318 42.6733 1 0 0 0 30.3125 9.62446 -1.77032 0.0163273 9.64682 -1.58603 0.295366 0.00404562 0.00579102 0.0217629 -61.0729 -39.5091 -58.6457 1 0 0 0
8.6 0 NaN 30 2.51883 9.28013 3.24097 2.56265 9.0779 3.33873 0.00653855 0.0412912 -0.0351101 15.3468 -68.9219 -5.825 1 0 0 0 31.8125 0.315353 9.7624 -1.64872 0.188862 9.64968 -1.44369 0.00779826 -0.0554575 -0.0263168 0.738912 -52.1763 43.2928 1 0 0 0 30.3125 9.65989 -1.73195 -0.0607267 9.64696 -1.54061 0.32549 0.0276717 -0.00225061 0.0319903 -60.3995 -38.8871 -57.4068 1 0 0 0
8.61 0 NaN 30 2.36955 9.16815 3.31608 2.53225 9.04791 3.33883 -0.031668 0.0348366 -0.032475 15.3403 -67.826 -6.39176 1 0 0 0 31.8125 0.274553 9.61139 -1.72641 0.188574 9.6044 -1.44382 -0.00547973 -0.0128856 0.00972958 0.255914 -51.379 43.4091 1 0 0 0 30.3125 9.66138 -1.65633 -0.022591 9.61684 -1.55576 0.310563 -0.00647589 -0.0296264 0.0182522 -60.744 -38.6463 -58.0203 1 0 0 0
8.62 0 NaN 30 2.48372 9.09173 3.35654 2.48843 9.07856 3.47471 -0.0163176 -0.011364 -0.0195608 15.7884 -68.9445 -6.06176 1 0 0 0 31.8125 0.31953 9.61282 -1.49328 0.234076 9.64956 -1.42885 -0.00685788 -0.0266579 0.00261903 0.00164464 -50.5872 43.2837 1 0 0 0 30.3125 9.58394 -1.73115 -0.1001 9.64683 -1.54065 0.29522 -0.0259621 -0.0250197 0.00485252 -60.9646 -38.752 -57.772 1 0 0 0
8.63 0 NaN 30 2.44647 8.97854 3.39485 2.44295 8.97324 3.55049 -0.0675445 0.0567457 -0.00382602 15.8004 -68.8438 -5.48217 1 0 0 0 31.8125 0.278084 9.64982 -1.61031 0.219214 9.64955 -1.39853 0.00246359 0.0535265 -0.0242711 0.145523 -51.4882 43.5299 1 0 0 0 30.3125 9.77406 -1.5811 -0.0219024 9.66203 -1.57084 0.340642 -0.0127608 -0.0667033 0.0249775 -60.3969 -39.2149 -57.6578 1 0 0 0
8.64 0 NaN 30 2.21786 8.71472 3.39232 2.4565 8.82209 3.52061 -0.0828988 0.0124094 0.00540496 15.4561 -68.9267 -5.94203 1 0 0 0 31.8125 0.207573 9.65135 -1.41799 0.21958 9.66458 -1.35316 0.024839 -0.0016686 -0.011175 0.353798 -51.0527 44.0239 1 0 0 0 30.3125 9.69461 -1.61731 -0.176851 9.63192 -1.58599 0.325716 0.0105462 -0.0302262 0.0190791 -60.849 -38.8697 -57.5267 1 0 0 0
8.65 0 NaN 30 2.447 8.86506 3.43373 2.44092 8.77688 3.50562 -0.0495811 0.0112659 0.00329639 15.3577 -69.0388 -5.24774 1 0 0 0 31.8125 0.283257 9.87677 -1.45607 0.190523 9.7551 -1.27715 0.0318176 0.0136759 -0.0353298 -0.304921 -51.5848 43.5229 1 0 0 0 30.3125 9.73683 -1.5429 -0.0225213 9.67681 -1.55579 0.279975 0.0160064 0.00552587 0.0359712 -60.5126 -38.8815 -57.5296 1 0 0 0
8.66 0 NaN 30 2.32936 8.63763 3.35576 2.39508 8.7017 3.50584 -0.0304232 0.0279787 -0.00928344 15.2383 -69.245 -5.59578 1 0 0 0 31.8125 0.354413 9.68723 -1.60905 0.2053 9.77024 -1.33765 0.0229879 -0.0397149 -0.0319381 0.364785 -51.272 43.5335 1 0 0 0 30.3125 9.62466 -1.73235 0.0160937 9.63169 -1.49532 0.264884 -0.0115686 0.0227114 0.0313334 -60.8469 -39.0887 -57.6528 1 0 0 0
8.67 0 NaN 30 2.40922 8.67599 3.47229 2.35062 8.7172 3.58135 -0.0570347 0.0168509 -0.00163425 15.451 -69.0323 -6.17457 1 0 0 0 31.8125 0.356601 9.6501 -1.53145 0.21979 9.7401 -1.39828 0.0186868 -0.0090182 -0.012955 0.707878 -51.2802 43.1709 1 0 0 0 30.3125 9.62066 -1.65513 -0.138785 9.66141 -1.5559 0.189245 0.0250311 0.0221517 0.0259103 -60.8591 -38.6373 -58.3906 1 0 0 0
8.68 0 NaN 30 2.29184 8.67586 3.35507 2.34999 8.67187 3.55125 0.0418466 0.0145179 0.00208867 15.133 -68.37 -5.46942 1 0 0 0 31.8125 0.275896 9.68695 -1.68791 0.219886 9.7552 -1.39823 0.00811396 -0.0013262 0.00750754 0.696132 -51.0619 43.784 1 0 0 0 30.3125 9.69621 -1.73186 -0.0989442 9.67668 -1.55582 0.249705 0.0230532 -0.0633974 -0.00010482 -60.5175 -39.089 -58.522 1 0 0 0
8.69 0 NaN 30 2.29584 8.86622 3.43146 2.41015 8.67142 3.53609 0.0694604 -0.0123266 0.0116099 15.3579 -68.4933 -5.35759 1 0 0 0 31.8125 0.280571 9.72564 -1.53307 0.234717 9.67964 -1.3532 0.0468391 -0.0102817 -0.0263547 0.923341 -51.0695 43.7874 1 0 0 0 30.375 9.73914 -1.7337 0.0944553 9.69183 -1.55578 0.279895 0.03015 -0.0293743 0.0128367 -60.6287 -38.8709 -58.0236 1 0 0 0
8.7 0 104 30 2.18114 8.86676 3.39125 2.34987 8.7473 3.46048 0.0730799 0.0384944 0.00243499 14.4549 -68.7615 -5.81306 1 0 0 0 31.8125 0.278383 9.76278 -1.61067 0.2194 9.66462 -1.38338 0.0121047 0.0205065 -0.0139237 -0.209844 -50.9097 42.6672 1 0 0 0 30.375 9.62306 -1.6178 -0.0618128 9.6768 -1.58604 0.280072 -0.00952568 0.0100416 -0.00422828 -61.4205 -39.0475 -59.2568 1 0 0 0
8.71 0 NaN 30 2.40868 8.97883 3.39428 2.36532 8.79249 3.46037 0.0660326 0.00416571 0.00541275 14.8945 -69.2192 -6.05448 1 0 0 0 31.8125 0.275796 9.6493 -1.68779 0.159157 9.695 -1.42827 0.0312237 -0.0262366 -0.0118064 0.255154 -51.3801 43.5317 1 0 0 0 30.375 9.73914 -1.7337 0.0944553 9.64663 -1.58608 0.249962 0.0193002 0.00647314 -0.012851 -60.6191 -39.2103 -57.4084 1 0 0 0
8.72 0 NaN 30 2.4765 8.82481 3.20338 2.48627 8.83692 3.46014 0.0468599 -0.0414728 0.000346656 15.2456 -68.1589 -5.46843 1 0 0 0 31.8125 0.241312 9.7255 -1.5725 0.174372 9.67981 -1.38306 -0.0144262 0.0482845 -0.0467495 0.468163 -51.0554 43.9031 1 0 0 0 30.375 9.69571 -1.61763 -0.138248 9.66171 -1.60118 0.265066 0.0261943 0.00869168 -0.0104488 -60.5263 -38.5355 -58.6398 1 0 0 0
8.73 0 NaN 30 2.25244 9.0166 3.23787 2.54618 8.8968 3.35425 0.0276226 0.00124215 0.0148439 15.2429 -69.2483 -5.36441 1 0 0 0 31.8125 0.240567 9.87586 -1.61172 0.159438 9.72517 -1.41307 -0.0161507 0.00653578 -0.0150322 0.11864 -50.8213 44.0207 1 0 0 0 30.375 9.73914 -1.7337 0.0944553 9.61696 -1.6011 0.340979 0.00869903 -0.00605105 -0.00433123 -61.0946 -37.9639 -58.629 1 0 0 0
8.74 0 NaN 30 2.36179 9.01471 3.12405 2.5163 8.98757 3.29367 0.0457059 -0.0057811 -0.00854339 15.3548 -68.1637 -5.58546 1 0 0 0 31.8125 0.204142 9.65057 -1.53421 0.15927 9.75544 -1.47343 -0.00313732 0.0291885 -0.00105599 0.357596 -51.0472 43.4111 1 0 0 0 30.375 9.69912 -1.80876 0.0173315 9.66216 -1.55568 0.370863 -0.0314509 0.0411839 0.0212137 -61.413 -38.952 -58.1418 1 0 0 0
8.75 0 NaN 30 2.39931 9.16584 3.08561 2.47033 9.00291 3.18798 0.0219909 0.0329454 -0.0142877 14.6896 -68.237 -5.34718 1 0 0 0 31.8125 0.204441 9.76353 -1.53457 0.159163 9.71012 -1.44333 -0.00913244 0.024015 -0.0254655 0.496565 -51.7201 43.1671 1 0 0 0 30.375 9.81368 -1.58198 0.0556886 9.64675 -1.61629 0.280329 -0.0286211 0.000764675 -0.0224835 -60.8494 -38.9767 -57.7754 1 0 0 0
8.76 0 NaN 30 2.32587 9.09122 3.16174 2.47109 9.04825 3.23319 -0.00396024 0.0548909 -0.020603 15.9142 -68.8519 -5.36783 1 0 0 0 31.8125 0.242057 9.57515 -1.53328 0.159703 9.70999 -1.35266 -0.0153422 -0.02929 0.00914955 0.378226 -51.6055 43.2881 1 0 0 0 30.375 9.66708 -1.61997 0.17019 9.66157 -1.6466 0.234942 0.022005 0.00762282 0.0249783 -61.1908 -38.9566 -58.3913 1 0 0 0
8.77 0 NaN 30 2.40332 9.16685 3.20113 2.42638 9.03354 3.30877 -0.0159254 0.0386575 0.0046202 15.362 -68.6053 -5.12739 1 0 0 0 31.8125 0.203098 9.68797 -1.57307 0.204838 9.74012 -1.38307 0.00382449 -0.0106871 -0.0130356 0.456823 -50.6013 43.1681 1 0 0 0 30.375 9.66449 -1.69526 0.0934511 9.64671 -1.51044 0.264853 0.0346467 0.00385671 0.0194621 -61.5339 -38.1789 -57.885 1 0 0 0
8.78 0 NaN 30 2.40787 9.24374 3.3164 2.45791 9.09383 3.41431 -0.0576196 0.0282348 0.0171088 14.6827 -68.2322 -5.69423 1 0 0 0 31.8125 0.317541 9.72526 -1.57112 0.129728 9.75538 -1.38257 -0.00915074 0.000844811 0.0181684 1.0591 -51.6294 43.421 1 0 0 0 30.375 9.62196 -1.61748 -0.100416 9.67684 -1.64652 0.295401 0.0223225 -0.00723353 0.00593413 -60.3942 -39.5427 -57.9089 1 0 0 0
8.79 0 NaN 30 2.25591 9.13109 3.31451 2.42777 9.10913 3.3992 -0.116408 0.0236405 0.00950785 15.3695 -67.9559 -4.88902 1 0 0 0 31.8125 0.395859 9.65024 -1.49201 0.175014 9.70989 -1.30742 -0.0403076 -0.0281051 -0.00846545 0.584806 -51.0548 43.4145 1 0 0 0 30.375 9.77547 -1.73362 0.0562377 9.662 -1.67672 0.340983 -0.00116784 0.00921853 -0.0499028 -60.2934 -38.8811 -58.1502 1 0 0 0
8.8 0 NaN 30 2.37437 8.90425 3.50948 2.42789 9.00353 3.52024 -0.115573 0.0671787 -0.0191572 15.5737 -68.6101 -5.70851 1 0 0 0 31.8125 0.313911 9.64918 -1.6871 0.189431 9.72512 -1.42836 -0.00108429 -0.0203569 -0.0205941 0.695548 -51.1804 44.5192 1 0 0 0 30.375 9.77496 -1.61939 0.016934 9.6768 -1.58604 0.280072 -0.0293531 0.0301465 -0.0135448 -60.9712 -38.6334 -58.3896 1 0 0 0
8.81 0 104 30 2.40681 8.71326 3.39515 2.3971 8.86788 3.58097 -0.0800538 0.0259907 -0.0191874 14.6856 -69.1072 -5.35651 1 0 0 0 31.8125 0.23987 9.61228 -1.61088 0.174372 9.67981 -1.38306 -0.0121819 -0.0217818 0.00397024 0.280518 -52.0492 43.286 1 0 0 0 30.375 9.73954 -1.65777 0.0939881 9.63173 -1.60117 0.28036 0.0255251 -0.0138224 0.00824399 -60.848 -38.8713 -57.4029 1 0 0 0
8.82 0 NaN 30 2.37009 8.67595 3.43322 2.42597 8.70156 3.59641 -0.12439 0.0362362 -0.0135865 15.8089 -67.9768 -5.24146 1 0 0 0 31.8125 0.271221 9.64826 -1.84275 0.174198 9.69497 -1.42836 -0.0300783 0.00450767 0.000134261 0.136639 -51.1482 43.0399 1 0 0 0 30.375 9.62356 -1.73203 -0.0225091 9.66191 -1.54063 0.310275 0.0446386 -0.000871292 -0.00733902 -60.8503 -39.1908 -58.2728 1 0 0 0
8.83 0 NaN 30 2.25913 8.63955 3.50865 2.37962 8.58107 3.58162 -0.0489351 0.0172534 0.0076761 14.8942 -68.7825 -6.1655 1 0 0 0 31.8125 0.316198 9.6497 -1.60962 0.234543 9.69479 -1.3985 -0.0434628 0.0162482 0.0224974 0.475351 -51.2802 44.0255 1 0 0 0 30.375 9.77126 -1.69437 -0.0984073 9.64682 -1.5709 0.295318 0.00542865 -0.0047509 0.0279696 -60.081 -38.1148 -58.2676 1 0 0 0
8.84 0 NaN 30 2.22615 8.75467 3.62323 2.39532 8.56594 3.67224 0.0070738 0.0344696 0.0198261 15.0072 -68.4626 -6.16335 1 0 0 0 31.8125 0.471044 9.68739 -1.52949 0.248823 9.58913 -1.414 -0.00462473 0.00313631 -0.00894934 -0.0775358 -51.7098 44.1391 1 0 0 0 30.375 9.65789 -1.69333 -0.138166 9.67692 -1.60113 0.31039 0.00209643 0.0274505 -0.00876086 -60.5114 -39.3147 -58.1531 1 0 0 0
8.85 0 NaN 30 2.41162 9.01744 3.47117 2.38164 8.67181 3.73243 0.0225211 0.0136124 0.0118342 14.5728 -68.8816 -5.46852 1 0 0 0 31.8125 0.311623 9.64866 -1.76458 0.249387 9.64946 -1.3836 -0.000706102 0.00134214 -0.00208371 0.681754 -50.6122 43.5392 1 0 0 0 30.375 9.66449 -1.69526 0.0934511 9.67694 -1.5255 0.310147 -0.00885923 -0.0188415 -0.0407334 -61.7474 -38.7278 -57.5178 1 0 0 0
8.86 0 NaN 30 2.33202 9.20638 3.31539 2.41344 8.92826 3.67143 0.041395 0.0189723 -0.0178278 14.4544 -68.8703 -5.81422 1 0 0 0 31.8125 0.353368 9.72463 -1.64791 0.249783 9.74006 -1.41357 0.0216403 0.00218687 -0.00115897 0.456064 -50.6024 43.2906 1 0 0 0 30.375 9.66048 -1.61804 -0.0614275 9.66171 -1.60118 0.265066 0.0169539 -0.0405057 -0.00699584 -61.4054 -39.2881 -57.7742 1 0 0 0
8.87 0 NaN 30 2.28675 9.09118 3.12267 2.45917 9.09396 3.56531 -0.0235305 -0.000122893 -0.00174461 14.791 -68.4545 -5.8136 1 0 0 0 31.8125 0.238825 9.64968 -1.64974 0.205114 9.75517 -1.35281 0.020639 0.0286486 -0.0107751 0.828671 -51.5088 43.295 1 0 0 0 30.375 9.77217 -1.73266 -0.0595708 9.61696 -1.6011 0.340979 -0.0268406 -0.0518607 -0.00012794 -61.9767 -38.7116 -58.1347 1 0 0 0
8.88 0 NaN 30 2.44085 8.93926 3.24095 2.39825 9.04906 3.53527 -0.00363008 0.0150692 -0.00935025 15.345 -68.8115 -5.93952 1 0 0 0 31.8125 0.390339 9.72425 -1.68596 0.189599 9.69485 -1.368 0.00902551 -0.00339923 -0.00873478 0.248142 -51.2726 44.022 1 0 0 0 30.375 9.73894 -1.77167 0.0946889 9.61669 -1.66168 0.280634 -0.0308811 -0.0444744 -0.00637121 -60.5352 -37.5505 -58.0103 1 0 0 0
8.89 0 NaN 30 2.40333 8.97749 3.24026 2.38191 8.95851 3.47509 -0.0404186 -0.0107723 0.0169098 15.2292 -69.2385 -6.05852 1 0 0 0 31.8125 0.389494 9.83695 -1.72506 0.159438 9.72517 -1.41307 -0.0117738 -0.0354887 -0.00574717 0.906333 -50.3884 42.6848 1 0 0 0 30.375 9.70031 -1.58095 0.0159299 9.66195 -1.63136 0.325702 -0.00452175 0.00589865 0.00441116 -61.0686 -38.9771 -57.1547 1 0 0 0
8.9 0 NaN 30 2.29317 8.86555 3.35445 2.47095 8.88227 3.38456 -0.0334997 -0.00769594 0.0028943 14.9029 -68.8977 -5.70393 1 0 0 0 31.8125 0.238825 9.64968 -1.64974 0.144307 9.72522 -1.42809 0.0108455 -0.030278 0.018563 0.451154 -50.3743 42.8005 1 0 0 0 30.375 9.73254 -1.73178 -0.137162 9.64694 -1.60111 0.325685 -0.0165021 -0.0214031 -0.00454153 -60.6232 -38.9879 -57.5298 1 0 0 0
8.91 0 NaN 30 2.25619 8.7903 3.39264 2.42611 8.85246 3.46017 -0.0439493 0.0501949 -0.0137565 15.3468 -68.9219 -5.825 1 0 0 0 31.8125 0.356899 9.76306 -1.53181 0.174102 9.67988 -1.4284 -0.00971422 0.0102271 -0.0318506 0.351343 -50.9386 43.7789 1 0 0 0 30.375 9.80779 -1.65631 -0.136858 9.66164 -1.61633 0.249979 -0.0122315 -0.0215017 0.000195217 -61.4063 -39.5022 -58.2715 1 0 0 0
8.92 0 104 30 2.26126 8.94307 3.50766 2.38165 8.82269 3.58109 0.0141983 0.0216928 0.00697277 15.0146 -68.3587 -5.81513 1 0 0 0 31.8125 0.315353 9.7624 -1.64872 0.144577 9.72516 -1.38275 0.00340805 -0.053056 -0.0242516 0.579312 -50.9451 43.6598 1 0 0 0 30.375 9.65789 -1.69333 -0.138166 9.66171 -1.60118 0.265066 0.000972257 -0.00745425 -0.00909116 -60.6344 -38.5382 -58.1438 1 0 0 0
8.93 0 NaN 30 2.33524 8.90421 3.47041 2.38102 8.83771 3.49045 0.00794357 0.0295097 0.0213486 15.6916 -68.7302 -5.36397 1 0 0 0 31.8125 0.20643 9.65109 -1.45673 0.144679 9.75537 -1.39778 0.0213519 -0.0439009 0.00618907 0.369695 -51.5002 44.0236 1 0 0 0 30.375 9.66009 -1.69398 -0.0609603 9.64687 -1.61626 0.310598 -0.00663023 0.0197895 0.00453588 -61.5174 -39.4999 -58.1468 1 0 0 0
